2024-03-05_Pit.txt, Southern Kitchen, Seasoned Scrambled Eggs, BREAKFAST (7am-11am)
2024-03-04_Pit.txt, Marketplace Deli, Sliced Red Onions, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Dill Pickle Slices, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Sliced Bell Peppers, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Banana Peppers, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Sliced Black Olives, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Avocado, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Hummus, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Basil Pesto, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Honey Mustard Dressing, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Mayonnaise, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Chipotle Mayonnaise, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Marketplace Deli, Signature Chips, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, White Bread Slice, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, Wheat Bread Slice, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, Multigrain Bread Slice, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, Rye Bread Slice, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, Ciabatta Roll, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, Spinach and Herb Tortilla, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, Tomato Basil Wrap, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Select Breads, Flour Tortilla, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Plain Bagel, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Whole Wheat Bagel, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Blueberry Bagel, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Cinnamon Raisin Bagel, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Sesame Bagel, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Everything Bagel, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Orange Marmalade, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Strawberry Preserves, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Sun Butter, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Whipped Cream Cheese, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Bagel Station, Whipped Butter, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Plain Nonfat Greek Yogurt, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Nonfat Vanilla Greek Yogurt, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Nonfat Strawberry Greek Yogurt, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Cantaloupe, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Honeydew Melon, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Pineapple, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Red & Green Grapes, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Red Grapefruit, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Seedless Raisins, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Housemade Cinnamon-Honey Granola, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Honey, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Flax Seed, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Chia Seeds, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Dried Cranberries, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Blueberries, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Diced Mango, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Mixed Berry Mojo Smoothie, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Spring Break Smoothie, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Strawberry Banana Smoothie, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Peachy Keen Smoothie, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Endless Summer Smoothie, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Orange Cream Dream Smoothie, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Apples, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Oranges, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Chobani Yogurt And Fruit, Bananas, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Romaine Lettuce, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Chopped Iceberg Lettuce, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Field Greens, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Baby Spinach, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Couscous, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Barley, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Shrimp Orzo Salad, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Greek Chickpea Salad, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Grape Tomatoes, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Shredded Carrots, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Sliced Cucumber, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Broccoli Florets, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Cauliflower Florets, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Mushrooms, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, French Fried Onions, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Goldfish (R) Crackers, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Seasoned Croutons, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Sunflower Seeds, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Greens & Grains, Pumpkin Seeds, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Housemade Dressings, Ranch Dressing, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Housemade Dressings, Honey Mustard Dressing, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Housemade Dressings, Caesar Dressing, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Housemade Dressings, Balsamic Vinaigrette, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Housemade Dressings, Blue Cheese Dressing, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Housemade Dressings, Honey Berry Vinaigrette, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Housemade Dressings, Creamy Herbed Vinaigrette Dressing, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Grilled Chicken, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Flaked Salmon, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Diced Fried Tofu, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Fresh Mozzarella, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Shredded Cheddar Cheese, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Chopped Hard-Cooked Egg, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Feta Cheese, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Cottage Cheese, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Mandarin Oranges, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Edamame, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Green Peas, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Roasted Sweet Potatoes, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Roasted Asparagus, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Black Bean & Corn Salad, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Yellow Bell Peppers, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Bell Peppers, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Red Onions, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Beets, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Performance Dining - Proteins & More Greens, Red Cabbage, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, 2% Milk, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Skim Milk, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Chocolate Milk, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Brewed Coffee, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Madagascar Vanilla Coffee Creamer, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Salted Caramel Coffee Creamer, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Cinnamon Churro Coffee Creamer, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Uproot Oatmilk, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Uproot Chocolate Peamilk, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Uproot Soymilk, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Tractor Beverage Strawberry Dragonfruit, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Tractor Beverage Mango, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Tractor Beverage Unsweet Tea, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Tractor Beverage Farmer's Punch, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Tractor Beverage Mandarin Cardamom, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Rice Chex Cereal, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Cheerios Cereal, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Lucky Charms Cereal, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Froot Loops Cereal, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Apple Jacks Cereal, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Cinnamon Toast Crunch Cereal, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Rice Krispies, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Cocoa Puffs, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Raisin Bran Cereal, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Vanilla Soft Serve Ice Cream, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Chocolate Soft Serve Ice Cream, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Vanilla Frozen Yogurt, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Chocolate Frozen Yogurt, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Golden Malted Waffle, DINNER (4:30pm-9pm)
2024-03-04_Pit.txt, Self Serve Options, Pancake & Waffle Syrup, DINNER (4:30pm-9pm)
2024-03-04_North Pit.txt, Southern Kitchen, Thai Crying Tiger Steak, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Southern Kitchen, Jasmine Rice, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Southern Kitchen, Seared Baby Bok Choy, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Southern Kitchen, Roasted Grape Tomatoes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Southern Kitchen, Thai Chickpea Red Curry, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Southern Kitchen, Southwest Grain Bowl, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Grilled Pita, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Shawarma Beef, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Baba Ghanoush, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Tabbouleh Salad, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Hummus, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Broccoli Slaw, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Tzatziki Sauce, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Pickled Red Onion, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Baby Arugula, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Feta Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Sliced Black Olives, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Fresh Cilantro, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Diced Tomatoes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Creation Station, Roasted Red Peppers, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Grilled Chicken Club, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Signature Burger, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Crinkle Cut Fries, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Beyond Burger Patty, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Gardenburger Black Bean Patty, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, American Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Leaf Lettuce, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Sliced Tomatoes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Black & Gold Grill, Sliced Red Onions, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Fresh Cracked Scrambled Egg, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Shredded Cheddar Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Crumbled Chorizo Sausage, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Mushrooms, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Diced Red Onions, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Diced Tomatoes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Diced Mixed Bell Peppers, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Build Your Own Omelet, Baby Spinach, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Roast Beef & Cheddar Wrap, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, French Dip Sandwich, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Cajun Pasta Salad, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Sliced Turkey Breast, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Cherrywood Ham, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Cheddar Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Sliced Provolone Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Leaf Lettuce, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Sliced Tomatoes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Sliced Red Onions, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Dill Pickle Slices, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Charcuterie Cup, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Hummus, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Marketplace Deli, Baked Pita Chips, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Plain Nonfat Greek Yogurt, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Nonfat Vanilla Greek Yogurt, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Nonfat Strawberry Greek Yogurt, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Honey, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Granola, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Red & Green Grapes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Pineapple, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Chobani Yogurt And Fruit, Summer Fruit Salad, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Romaine Lettuce, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Field Greens, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Baby Spinach, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Naked, Wild & Free Grain Blend, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Farro, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Diced Chicken, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Flaked Salmon, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Za'atar Tofu, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Bacon Pieces, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Black Beans, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Cottage Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Blue Cheese Crumbles, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Shredded Parmesan Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Fresh Mozzarella, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Shredded Cheddar Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Chopped Hard-Cooked Egg, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Roasted Butternut Squash, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Roasted Green Beans, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Shredded Carrots, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Green Peas, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Sweet Corn, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Diced Red Onions, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Diced Beets, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Grape Tomatoes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Sliced Cucumber, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Red Cabbage, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Mushrooms, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Diced Mixed Bell Peppers, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Pickled Jalapenos, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Hearts of Palm, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Artichoke Hearts, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Sundried Tomatoes, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Sliced Radish, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market, Maple Mustard BBQ Turkey Breast, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market / Dressings, Ranch Dressing, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market / Dressings, Balsamic Vinaigrette, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market / Dressings, Caesar Dressing, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market / Dressings, Honey Mustard Dressing, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market / Dressings, Blue Cheese Dressing, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Produce Market / Dressings, Greek Goddess Dressing, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Tractor Beverage Berry Patch, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Tractor Beverage Peach, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Tractor Beverage Mandarin Cardamom, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Tractor Beverage Unsweet Tea, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Brewed Coffee, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, 2% Milk, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Chocolate Milk, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Lucky Charms Cereal, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Apple Jacks Cereal, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Cinnamon Toast Crunch Cereal, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Froot Loops Cereal, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Cheerios Cereal, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Rice Chex Cereal, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Self Serve Options, Raisin Bran Cereal, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Plain Bagel, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Whole Wheat Bagel, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Cinnamon Raisin Bagel, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Everything Bagel, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, White Bread Slice, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Wheat Bread Slice, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Multigrain Bread Slice, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Flour Tortilla, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Udi's Soft White Sandwich Bread, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Avocado, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Cream Cheese, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Butter, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Orange Marmalade, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Grape Jelly, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Strawberry Preserves, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Breads & Spreads, Creamy Peanut Butter, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Soup, Bean & Bacon Soup, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Soup, Moroccan Chickpea Soup, LUNCH (11am-2pm)
2024-03-04_North Pit.txt, Southern Kitchen, BBQ Spiced Pulled Pork, DINNER (4:30pm-9pm)
2024-03-04_North Pit.txt, Southern Kitchen, Collard Green Slaw, DINNER (4:30pm-9pm)
2024-03-04_North Pit.txt, Southern Kitchen, BBQ Roasted Carrots & Parsnips, DINNER (4:30pm-9pm)
2024-03-04_North Pit.txt, Southern Kitchen, Fried Cauliflower, DINNER (4:30pm-9pm)
2024-03-04_North Pit.txt, Southern Kitchen, Buttered Peas & Mushrooms, DINNER (4:30pm-9pm)
2024-03-04_North Pit.txt, Southern Kitchen, Southwest Grain Bowl, DINNER (4:30pm-9pm)
